Year,pre-breeding-pop,lambda-pb,adult-pop,lambda,new-adults
18,32383,1.02,23882,1.01,8560
19,32771,1.01,24623,1.03,9247
20,33450,1.02,24845,1.01,8840
21,34851,1.04,25964,1.05,9743
22,35412,1.02,26701,1.03,9750
23,35466,1,26468,0.99,9222
24,35597,1,26404,1,9317
25,35753,1,26802,1.02,9486
26,35597,1,26686,1,9174
27,36151,1.02,27004,1.01,9699
28,37028,1.02,27922,1.03,10291
29,37837,1.02,28091,1.01,9778
30,38593,1.02,28555,1.02,10198
31,37374,0.97,28414,1,9744
2,38444,0,21233,0.7,0
3,34339,0.89,26630,1.25,14827
4,35474,1.03,26658,1,9123
5,36643,1.03,27128,1.02,9821
6,35803,0.98,27196,1,9494
7,37118,1.04,27081,1,9220
8,37126,1,27957,1.03,10316
9,36307,0.98,27501,0.98,9247
10,35457,0.98,27112,0.99,9122
11,33752,0.95,26041,0.96,8152
12,32339,0.96,24762,0.95,7600
13,32135,0.99,24340,0.98,8014
14,31179,0.97,23976,0.99,7972
15,31972,1.03,24127,1.01,8408
16,34120,1.07,24918,1.03,9139
17,33258,0.97,25132,1.01,9026
18,33500,1.01,25274,1.01,8931
19,35752,1.07,26230,1.04,9768
20,34083,0.95,25829,0.98,8901
21,35346,1.04,26149,1.01,9340
22,35092,0.99,26529,1.01,9463
23,35789,1.02,26256,0.99,8925
24,36652,1.02,27047,1.03,10229
25,37207,1.02,28354,1.05,10790
26,36718,0.99,27566,0.97,8988
27,38966,1.06,28143,1.02,10107
28,39865,1.02,29882,1.06,11877
29,38439,0.96,29438,0.99,9961
30,38170,0.99,28677,0.97,9188
31,37065,0.97,28197,0.98,9416
2,37634,0,21256,0.7,0
3,34876,0.93,26635,1.25,14727
4,36445,1.04,26757,1,9369
5,36491,1,27177,1.02,9868
6,36355,1,27429,1.01,9819
7,36115,0.99,26932,0.98,8947
8,36330,1.01,27109,1.01,9520
9,35794,0.99,27068,1,9249
10,33704,0.94,25829,0.95,7991
11,31825,0.94,24568,0.95,7553
12,30600,0.96,23403,0.95,7085
13,30339,0.99,22969,0.98,7472
14,31110,1.03,23386,1.02,8444
15,31692,1.02,23937,1.02,8762
16,32342,1.02,24389,1.02,8738
17,33536,1.04,25340,1.04,9435
18,35024,1.04,26162,1.03,9633
19,36516,1.04,27019,1.03,9968
20,36110,0.99,26992,1,9509
21,36421,1.01,26989,1,9683
22,37934,1.04,27990,1.04,10455
23,37487,0.99,28610,1.02,10184
24,38663,1.03,28515,1,9839
25,37039,0.96,28390,1,9913
26,38192,1.03,28476,1,9850
27,38195,1,29172,1.02,10757
28,38102,1,28702,0.98,9473
29,38688,1.02,28309,0.99,9560
30,38901,1.01,29171,1.03,10963
31,40232,1.03,29528,1.01,10598
2,36063,0,21225,0.7,0
3,33551,0.93,25851,1.22,13537
4,34908,1.04,26089,1.01,9046
5,34578,0.99,26267,1.01,9339
6,36299,1.05,27071,1.03,9963
7,36583,1.01,26978,1,9383
8,35725,0.98,26978,1,9402
9,36654,1.03,27016,1,9284
10,35406,0.97,26934,1,9501
11,34315,0.97,26011,0.97,8361
12,32745,0.95,25140,0.97,8012
13,31214,0.95,24080,0.96,7438
14,31252,1,23422,0.97,7581
15,32080,1.03,24244,1.04,9125
16,31967,1,24366,1.01,8666
17,33579,1.05,24807,1.02,8818
18,35306,1.05,25975,1.05,9945
19,37179,1.05,27266,1.05,10362
20,38109,1.03,27856,1.02,10286
21,39316,1.03,28926,1.04,10947
22,40251,1.02,29351,1.01,10587
23,38735,0.96,29834,1.02,10903
24,39400,1.02,29233,0.98,9534
25,38682,0.98,29079,0.99,9883
26,40504,1.05,29733,1.02,10762
27,42651,1.05,31402,1.06,12029
28,42045,0.99,31406,1,11045
29,42284,1.01,31257,1,10828
30,40957,0.97,30720,0.98,10288
31,40754,1,30002,0.98,9743
2,35124,0,21146,0.7,0
3,34172,0.97,25591,1.21,13299
4,34372,1.01,25940,1.01,9373
5,33611,0.98,25233,0.97,8223
6,34737,1.03,25579,1.01,9266
7,34880,1,25837,1.01,9311
8,35502,1.02,26869,1.04,10075
9,33647,0.95,25921,0.96,8243
10,33577,1,25284,0.98,8203
11,32087,0.96,24403,0.97,7712
12,31088,0.97,23903,0.98,7825
13,30487,0.98,23406,0.98,7772
14,31033,1.02,22863,0.98,7675
15,32143,1.04,23825,1.04,9131
16,34002,1.06,24820,1.04,9362
17,33372,0.98,25107,1.01,9083
18,34176,1.02,25674,1.02,9493
19,35123,1.03,26342,1.03,9676
20,36311,1.03,26913,1.02,9800
21,36991,1.02,27488,1.02,10106
22,37279,1.01,27829,1.01,9814
23,39725,1.07,28706,1.03,10526
24,38298,0.96,29230,1.02,10672
25,39293,1.03,29217,1,9982
26,41114,1.05,29718,1.02,10799
27,40187,0.98,30203,1.02,11012
28,42348,1.05,31299,1.04,11545
29,42823,1.01,31730,1.01,11410
30,43247,1.01,32244,1.02,11557
31,42673,0.99,32151,1,11275
2,36250,0,21057,0.7,0
3,33882,0.93,26020,1.24,13817
4,33965,1,25333,0.97,8224
5,35366,1.04,26543,1.05,9987
6,35982,1.02,26927,1.01,9696
7,37918,1.05,27923,1.04,10443
8,36762,0.97,28067,1.01,9909
9,36276,0.99,27469,0.98,8901
10,35363,0.97,26462,0.96,8544
11,32949,0.93,25495,0.96,8117
12,31965,0.97,24332,0.95,7586
13,31114,0.97,23967,0.98,7930
14,31733,1.02,23588,0.98,7823
15,32334,1.02,24179,1.03,8831
16,32348,1,24293,1,8712
17,32220,1,24494,1.01,8578
18,32995,1.02,24726,1.01,8607
19,34895,1.06,25771,1.04,9765
20,34365,0.98,25867,1,9076
21,34056,0.99,26100,1.01,9198
22,36852,1.08,26739,1.02,9735
23,37401,1.01,28044,1.05,10730
24,37294,1,27700,0.99,9248
25,37098,0.99,27679,1,9655
26,37237,1,27915,1.01,9921
27,38790,1.04,28690,1.03,10400
28,37716,0.97,28343,0.99,9583
29,38557,1.02,28845,1.02,10487
30,40283,1.04,30192,1.05,11264
31,40745,1.01,30390,1.01,10758
2,36339,0,21127,0.7,0
3,33081,0.91,25431,1.2,13185
4,34056,1.03,25681,1.01,8895
5,33693,0.99,25408,0.99,8602
6,35501,1.05,26056,1.03,9514
7,35780,1.01,26761,1.03,9769
8,35719,1,26510,0.99,9059
9,34963,0.98,26372,0.99,9242
10,33431,0.96,25480,0.97,8259
11,31974,0.96,24525,0.96,7584
12,31081,0.97,23848,0.97,7740
13,30299,0.97,23315,0.98,7540
14,30006,0.99,22764,0.98,7388
15,31937,1.06,23839,1.05,9081
16,32923,1.03,24666,1.03,9293
17,35089,1.07,25774,1.04,9822
18,34911,0.99,26492,1.03,9710
19,36238,1.04,27064,1.02,9685
20,35870,0.99,27039,1,9389
21,36553,1.02,27290,1.01,9654
22,37998,1.04,28214,1.03,10429
23,37950,1,28937,1.03,10662
24,38381,1.01,28903,1,9976
25,37974,0.99,28531,0.99,9579
26,38258,1.01,28220,0.99,9630
27,38172,1,28708,1.02,10366
28,37924,0.99,28659,1,9967
29,40738,1.07,29922,1.04,11126
30,41245,1.01,30592,1.02,11181
31,41295,1,31044,1.01,11052
2,36135,0,21426,0.7,0
3,33261,0.92,25448,1.19,13133
4,33846,1.02,25355,1,8692
5,35696,1.05,26407,1.04,9824
6,36664,1.03,27543,1.04,10455
7,36023,0.98,27177,0.99,9199
8,37371,1.04,27523,1.01,9698
9,36545,0.98,27647,1,9728
10,34207,0.94,26065,0.94,7921
11,33952,0.99,25471,0.98,8294
12,31438,0.93,24280,0.95,7582
13,31846,1.01,24036,0.99,8230
14,31794,1,24295,1.01,8548
15,32841,1.03,24584,1.01,8723
16,33375,1.02,25042,1.02,9090
17,32819,0.98,25283,1.01,9019
18,33961,1.03,25412,1.01,8789
19,34713,1.02,25863,1.02,9453
20,34900,1.01,26136,1.01,9352
21,36922,1.06,27455,1.05,10433
22,38192,1.03,28155,1.03,10208
23,39382,1.03,28694,1.02,10566
24,40069,1.02,29729,1.04,11260
25,39779,0.99,29846,1,10471
26,38985,0.98,29454,0.99,9779
27,39018,1,29564,1,10325
28,39469,1.01,29539,1,10188
29,40395,1.02,29924,1.01,10594
30,40325,1,29653,0.99,9984
31,41416,1.03,30856,1.04,11844
2,35784,0,21153,0.7,0
3,33759,0.94,25873,1.22,13658
4,33681,1,25344,0.98,8383
5,35339,1.05,26131,1.03,9600
6,37196,1.05,27567,1.05,10667
7,38151,1.03,28606,1.04,10488
8,39073,1.02,28728,1,10005
9,37865,0.97,28572,0.99,9896
10,37388,0.99,28110,0.98,9231
11,36440,0.97,27642,0.98,9324
12,36295,1,27400,0.99,9179
13,35852,0.99,27195,0.99,9293
14,36170,1.01,26988,0.99,9172
15,36338,1,27161,1.01,9673
16,35999,0.99,27080,1,9327
17,36387,1.01,27650,1.02,9883
18,37202,1.02,28085,1.02,10054
19,37688,1.01,28064,1,9620
20,38520,1.02,28636,1.02,10393
21,38952,1.01,29545,1.03,10795
22,38522,0.99,28868,0.98,9529
23,40236,1.04,29514,1.02,10652
24,39971,0.99,30188,1.02,10896
25,39695,0.99,29368,0.97,9594
26,39187,0.99,29558,1.01,10247
27,39532,1.01,29903,1.01,10591
28,40059,1.01,29539,0.99,9869
29,41142,1.03,30281,1.03,11212
30,40146,0.98,30243,1,10509
31,41041,1.02,30215,1,10406
2,36224,0,21529,0.71,0
3,34792,0.96,26271,1.22,13745
4,33822,0.97,25854,0.98,8506
5,34658,1.02,25886,1,9016
6,36244,1.05,27053,1.05,10349
7,36845,1.02,27616,1.02,9831
8,36497,0.99,27451,0.99,9379
9,36561,1,27068,0.99,9201
10,35596,0.97,26810,0.99,9115
11,33871,0.95,25894,0.97,8232
12,33043,0.98,25263,0.98,8230
13,31441,0.95,23983,0.95,7439
14,30122,0.96,23142,0.96,7306
15,30499,1.01,23058,1,7815
16,32303,1.06,23721,1.03,8730
17,33157,1.03,24709,1.04,9412
18,33752,1.02,25256,1.02,9238
19,35964,1.07,26729,1.06,10402
20,36633,1.02,27426,1.03,10090
21,37340,1.02,27679,1.01,9923
22,37102,0.99,27318,0.99,9421
23,38006,1.02,28180,1.03,10485
24,38354,1.01,28049,1,9720
25,38098,0.99,28408,1.01,10210
26,38883,1.02,28556,1.01,10020
27,40119,1.03,29634,1.04,11148
28,41758,1.04,30832,1.04,11676
29,40624,0.97,30810,1,10597
30,41344,1.02,31210,1.01,11120
31,40366,0.98,30512,0.98,10026
2,36199,0,21497,0.7,0
3,33389,0.92,25858,1.2,13369
4,33371,1,25292,0.98,8136
5,33304,1,24869,0.98,8395
6,32973,0.99,24800,1,8519
7,34167,1.04,25248,1.02,9124
8,34843,1.02,25924,1.03,9669
9,34142,0.98,25503,0.98,8624
10,33440,0.98,25226,0.99,8574
11,33014,0.99,24885,0.99,8268
12,31388,0.95,23833,0.96,7589
13,30006,0.96,22908,0.96,7278
14,29861,1,22772,0.99,7644
15,29046,0.97,22029,0.97,7079
16,29627,1.02,21967,1,7575
17,30446,1.03,22732,1.03,8443
18,31716,1.04,23668,1.04,9018
19,33531,1.06,25201,1.06,10060
20,33866,1.01,25673,1.02,9054
21,35613,1.05,26249,1.02,9529
22,34948,0.98,26971,1.03,9799
23,34758,0.99,26501,0.98,8661
24,37298,1.07,27464,1.04,9939
25,38276,1.03,28206,1.03,10572
26,39169,1.02,28925,1.03,10702
27,40032,1.02,30396,1.05,11659
28,40806,1.02,30185,0.99,10282
29,41595,1.02,31139,1.03,11483
30,41278,0.99,30543,0.98,10223
31,40838,0.99,30587,1,10652
2,36786,0,21424,0.7,0
3,33995,0.92,26158,1.22,13932
4,33616,0.99,25492,0.97,8114
5,34234,1.02,25784,1.01,9171
6,34671,1.01,26024,1.01,9145
7,35037,1.01,26416,1.02,9428
8,34573,0.99,25964,0.98,8597
9,34887,1.01,25794,0.99,8959
10,34832,1,26236,1.02,9433
11,33960,0.97,25952,0.99,8683
12,32375,0.95,24570,0.95,7616
13,31791,0.98,23962,0.98,7879
14,33286,1.05,24313,1.01,8763
15,33732,1.01,25278,1.04,9579
16,34585,1.03,25386,1,9019
17,35479,1.03,26397,1.04,10065
18,34808,0.98,26288,1,9048
19,36410,1.05,26514,1.01,9337
20,36702,1.01,27299,1.03,10234
21,36816,1,28068,1.03,10254
22,36798,1,27278,0.97,8838
23,36099,0.98,27154,1,9276
24,36714,1.02,27518,1.01,9718
25,37161,1.01,27943,1.02,10090
26,37454,1.01,27986,1,9716
27,38510,1.03,28797,1.03,10567
28,39457,1.02,29029,1.01,10259
29,38834,0.98,29003,1,10104
30,38401,0.99,28817,0.99,9904
31,38929,1.01,28920,1,10025
2,38958,0,21524,0.71,0
3,35179,0.9,27201,1.26,15087
4,35163,1,26472,0.97,8466
5,37003,1.05,27169,1.03,9858
6,36520,0.99,27204,1,9599
7,37129,1.02,27837,1.02,10144
8,38653,1.04,27993,1.01,9925
9,36444,0.94,27836,0.99,9699
10,36325,1,27434,0.99,9195
11,33820,0.93,26149,0.95,8197
12,32408,0.96,24872,0.95,7625
13,32928,1.02,24373,0.98,7984
14,33081,1,24493,1,8873
15,32801,0.99,25189,1.03,9262
16,34837,1.06,25483,1.01,9108
17,34422,0.99,26086,1.02,9574
18,36503,1.06,26720,1.02,9815
19,37421,1.03,27782,1.04,10664
20,37033,0.99,27918,1,9786
21,39538,1.07,29240,1.05,11003
22,38718,0.98,29208,1,10099
23,38573,1,29067,1,9885
24,40009,1.04,29529,1.02,10575
25,40286,1.01,30049,1.02,10911
26,41926,1.04,30764,1.02,11315
27,41150,0.98,30463,0.99,10477
28,40718,0.99,30722,1.01,11028
29,41666,1.02,30653,1,10562
30,42372,1.02,31554,1.03,11805
31,41177,0.97,31005,0.98,10316
2,35410,0,20969,0.7,0
3,35255,1,26397,1.26,14349
4,35721,1.01,26769,1.01,9457
5,36637,1.03,27660,1.03,10167
6,36914,1.01,27272,0.99,9394
7,37136,1.01,27973,1.03,10218
8,37436,1.01,28294,1.01,10164
9,37841,1.01,28590,1.01,9893
10,35820,0.95,27690,0.97,8933
11,34316,0.96,25974,0.94,7684
12,32478,0.95,24942,0.96,7871
13,32477,1,24429,0.98,7974
14,33688,1.04,25133,1.03,9171
15,34094,1.01,25422,1.01,9199
16,32487,0.95,24578,0.97,7937
17,33661,1.04,24966,1.02,9042
18,33629,1,25348,1.02,9100
19,35136,1.04,26152,1.03,9640
20,35684,1.02,26871,1.03,9919
21,35461,0.99,26713,0.99,9170
22,36751,1.04,27429,1.03,10166
23,37879,1.03,27697,1.01,9923
24,37531,0.99,28225,1.02,10357
25,39830,1.06,29617,1.05,11169
26,39972,1,29883,1.01,10552
27,40664,1.02,30353,1.02,10956
28,40188,0.99,30339,1,10482
29,39565,0.98,29776,0.98,9764
30,40904,1.03,30068,1.01,10678
31,41948,1.03,31020,1.03,11392
2,37677,0,21613,0.7,0
3,34718,0.92,26487,1.23,14144
4,33958,0.98,25826,0.98,8625
5,35518,1.05,26389,1.02,9568
6,34873,0.98,26176,0.99,8956
7,36276,1.04,26447,1.01,9491
8,36313,1,27089,1.02,9926
9,36740,1.01,27521,1.02,10017
10,34724,0.95,26846,0.98,8672
11,33010,0.95,25391,0.95,7673
12,32093,0.97,24462,0.96,7659
13,33102,1.03,25084,1.03,9100
14,32013,0.97,24676,0.98,8185
15,33547,1.05,24680,1,8414
16,34570,1.03,25693,1.04,9772
17,34774,1.01,25885,1.01,9172
18,33760,0.97,25972,1,9060
19,34261,1.01,25561,0.98,8540
20,34076,0.99,25796,1.01,9089
21,35856,1.05,26612,1.03,9806
22,37453,1.04,27546,1.04,10293
23,38298,1.02,28373,1.03,10521
24,39568,1.03,29336,1.03,10882
25,40218,1.02,29996,1.02,10897
26,39787,0.99,29741,0.99,10131
27,41605,1.05,30434,1.02,11074
28,41287,0.99,30817,1.01,11082
29,42887,1.04,31162,1.01,11184
30,42559,0.99,31509,1.01,11241
31,44103,1.04,32440,1.03,11869
2,39160,0,21953,0.7,0
3,34981,0.89,26856,1.22,14594
4,35767,1.02,26909,1,9195
5,37288,1.04,27974,1.04,10431
6,37737,1.01,28130,1.01,10083
7,38241,1.01,28606,1.02,10331
8,37829,0.99,28526,1,9940
9,36522,0.97,27722,0.97,9005
10,35149,0.96,26799,0.97,8502
11,33560,0.95,25839,0.96,8186
12,32158,0.96,24612,0.95,7660
13,30908,0.96,23824,0.97,7675
14,30821,1,23590,0.99,7865
15,32407,1.05,24099,1.02,8687
16,32251,1,24564,1.02,8848
17,33374,1.03,24611,1,8569
18,32988,0.99,24871,1.01,9021
19,33656,1.02,24866,1,8711
20,35634,1.06,26028,1.05,10092
21,37147,1.04,27297,1.05,10380
22,36938,0.99,27680,1.01,10081
23,37126,1.01,27911,1.01,9916
24,37046,1,27813,1,9550
25,39026,1.05,28593,1.03,10501
26,38846,1,28865,1.01,10280
27,38557,0.99,29332,1.02,10429
28,39941,1.04,29297,1,10116
29,39181,0.98,29191,1,10114
30,39700,1.01,29645,1.02,10618
31,39670,1,29601,1,10156
2,36034,0,21181,0.7,0
3,33170,0.92,25844,1.22,13658
4,33283,1,25346,0.98,8196
5,34156,1.03,25708,1.01,9128
6,36044,1.06,26720,1.04,9976
7,36105,1,26901,1.01,9608
8,35208,0.98,26770,1,9025
9,34405,0.98,25979,0.97,8410
10,34010,0.99,25474,0.98,8451
11,32939,0.97,24775,0.97,8273
12,30508,0.93,23909,0.97,7619
13,30105,0.99,22892,0.96,7108
14,29136,0.97,22342,0.98,7370
15,29564,1.01,22063,0.99,7422
16,29216,0.99,21911,0.99,7651
17,30632,1.05,22820,1.04,8758
18,32229,1.05,23631,1.04,8766
19,32106,1,24304,1.03,9019
20,34001,1.06,24955,1.03,9028
21,33767,0.99,25604,1.03,9507
22,35253,1.04,26025,1.02,9375
23,34923,0.99,26358,1.01,9553
24,34479,0.99,26034,0.99,8705
25,35562,1.03,26391,1.01,9408
26,35511,1,26678,1.01,9531
27,36802,1.04,27287,1.02,9758
28,38688,1.05,28473,1.04,10763
29,37992,0.98,28730,1.01,10216
30,36881,0.97,28182,0.98,9272
31,37531,1.02,28414,1.01,9830
2,35298,0,21375,0.71,0
3,33804,0.96,25812,1.21,13453
4,34016,1.01,25574,0.99,8604
5,34917,1.03,25977,1.02,9205
6,35331,1.01,26650,1.03,9774
7,35658,1.01,26549,1,9215
8,35611,1,26664,1,9335
9,35612,1,26706,1,9191
10,34688,0.97,26185,0.98,8603
11,32694,0.94,25279,0.97,8103
12,30206,0.92,23807,0.94,6900
13,29680,0.98,22510,0.95,6766
14,29661,1,22133,0.98,7392
15,30053,1.01,22536,1.02,8436
16,31558,1.05,23345,1.04,8720
17,32065,1.02,23651,1.01,8582
18,33164,1.03,24632,1.04,9360
19,33475,1.01,25388,1.03,9325
20,34211,1.02,25918,1.02,9241
21,34667,1.01,25741,0.99,8784
22,35928,1.04,26442,1.03,9632
23,37220,1.04,27625,1.04,10571
24,38249,1.03,28194,1.02,10275
25,37898,0.99,28548,1.01,10307
26,38445,1.01,28543,1,9871
27,38556,1,28272,0.99,9677
28,39759,1.03,29336,1.04,10925
29,38497,0.97,29006,0.99,9899
30,39339,1.02,29477,1.02,10561
31,38318,0.97,28968,0.98,9724
2,36966,0,21248,0.7,0
3,35273,0.95,26429,1.24,14407
4,35338,1,26587,1.01,9432
5,34518,0.98,25965,0.98,8515
6,35905,1.04,26525,1.02,9548
7,36131,1.01,27168,1.02,9938
8,36962,1.02,27562,1.01,9776
9,34751,0.94,26487,0.96,8436
10,33702,0.97,25615,0.97,8124
11,31477,0.93,24299,0.95,7438
12,29811,0.95,22977,0.95,6890
13,29247,0.98,22304,0.97,7214
14,29098,0.99,22071,0.99,7487
15,29837,1.03,22349,1.01,7948
16,29739,1,22348,1,7657
17,29836,1,22335,1,7948
18,31255,1.05,23125,1.04,8673
19,31156,1,23561,1.02,8701
20,34156,1.1,25215,1.07,9838
21,36341,1.06,26555,1.05,10248
22,37388,1.03,27907,1.05,10672
23,38700,1.04,28501,1.02,10391
24,38079,0.98,28650,1.01,10248
25,39377,1.03,28921,1.01,10161
26,38658,0.98,29255,1.01,10520
27,38661,1,29173,1,10094
28,38057,0.98,29050,1,9827
29,39371,1.03,28707,0.99,9730
30,39011,0.99,29133,1.01,10496
31,39248,1.01,28809,0.99,9898
2,35222,0,20984,0.7,0
3,33872,0.96,25795,1.23,13573
4,34231,1.01,25554,0.99,8776
5,34656,1.01,25881,1.01,9186
6,35999,1.04,26565,1.03,9672
7,37577,1.04,27558,1.04,10525
8,37116,0.99,27901,1.01,10059
9,36434,0.98,27209,0.98,8902
10,34958,0.96,26798,0.98,8952
11,33167,0.95,25717,0.96,8005
12,32432,0.98,24756,0.96,7812
13,31313,0.97,23941,0.97,7702
14,31246,1,23765,0.99,8098
15,30540,0.98,23149,0.97,7533
16,31029,1.02,23335,1.01,8177
17,33139,1.07,25130,1.08,9971
18,33382,1.01,24985,0.99,8459
19,34065,1.02,25142,1.01,8970
20,36054,1.06,26309,1.05,10101
21,37418,1.04,27820,1.06,10868
22,37382,1,28281,1.02,10184
23,38114,1.02,28522,1.01,9962
24,38700,1.02,28677,1.01,10014
25,40250,1.04,29686,1.04,11241
26,41318,1.03,30647,1.03,11309
27,40462,0.98,30716,1,10770
28,40311,1,29624,0.96,9397
29,40200,1,29961,1.01,10979
30,40223,1,29996,1,10364
31,40627,1.01,30315,1.01,10771
2,36539,0,21504,0.7,0
3,34786,0.95,26101,1.21,13628
4,35125,1.01,26364,1.01,9475
5,35816,1.02,26810,1.02,9782
6,36767,1.03,27161,1.01,9616
7,36798,1,27592,1.02,9991
8,35765,0.97,26928,0.98,8829
9,33889,0.95,25973,0.96,8217
10,33583,0.99,25426,0.98,8346
11,31707,0.94,24382,0.96,7760
12,30274,0.95,23674,0.97,7373
13,31041,1.03,23188,0.98,7467
14,29963,0.97,23277,1,8124
15,31352,1.05,23058,0.99,7782
16,31149,0.99,23322,1.01,8392
17,33118,1.06,24700,1.06,9458
18,34049,1.03,25228,1.02,9112
19,33878,0.99,25602,1.01,9193
20,34714,1.02,25676,1,8972
21,35940,1.04,26753,1.04,9965
22,35583,0.99,26878,1,9475
23,35877,1.01,26624,0.99,9108
24,36970,1.03,27222,1.02,9998
25,38135,1.03,28605,1.05,10908
26,39628,1.04,29057,1.02,10489
27,40427,1.02,30267,1.04,11615
28,39395,0.97,30035,0.99,10111
29,41305,1.05,30381,1.01,10766
30,42034,1.02,31158,1.03,11426
31,41460,0.99,31410,1.01,10901
2,36691,0,21467,0.7,0
3,33781,0.92,26302,1.23,13902
4,34659,1.03,25993,0.99,8652
5,35914,1.04,26505,1.02,9563
6,37079,1.03,27478,1.04,10374
7,38194,1.03,28073,1.02,10382
8,38431,1.01,28406,1.01,10284
9,36864,0.96,27961,0.98,9429
10,35197,0.95,26838,0.96,8458
11,33855,0.96,25626,0.95,7899
12,32012,0.95,24816,0.97,8015
13,29810,0.93,23052,0.93,6513
14,29974,1.01,22756,0.99,7617
15,30778,1.03,23063,1.01,8203
16,32801,1.07,24441,1.06,9457
17,32074,0.98,24196,0.99,8361
18,33662,1.05,25347,1.05,9596
19,34936,1.04,25643,1.01,9158
20,35581,1.02,26460,1.03,9993
21,36285,1.02,26898,1.02,9904
22,37107,1.02,27948,1.04,10526
23,37514,1.01,28204,1.01,9938
24,37330,1,28225,1,9645
25,38401,1.03,29008,1.03,10642
26,38610,1.01,28986,1,10125
27,38410,0.99,28926,1,10094
28,38984,1.01,28956,1,10066
29,40283,1.03,30198,1.04,11448
30,41600,1.03,30479,1.01,10906
31,40402,0.97,30023,0.99,10219
2,36166,0,21741,0.7,0
3,34552,0.96,26070,1.2,13500
4,35718,1.03,26674,1.02,9660
5,35304,0.99,26782,1,9555
6,36248,1.03,26752,1,9115
7,36269,1,26952,1.01,9612
8,35643,0.98,26797,0.99,9251
9,34703,0.97,26303,0.98,8878
10,32983,0.95,25619,0.97,8312
11,31390,0.95,24105,0.94,7215
12,30310,0.97,23011,0.95,7166
13,29036,0.96,22488,0.98,7465
14,29122,1,22164,0.99,7318
15,30309,1.04,22368,1.01,7950
16,29809,0.98,22354,1,7977
17,32233,1.08,23683,1.06,9334
18,33467,1.04,24984,1.05,9556
19,34739,1.04,26213,1.05,10064
20,35540,1.02,26611,1.02,9432
21,36158,1.02,27158,1.02,9777
22,37313,1.03,27484,1.01,9694
23,37300,1,28141,1.02,10433
24,36731,0.98,27963,0.99,9534
25,36700,1,27563,0.99,9197
26,37433,1.02,28050,1.02,10221
27,38677,1.03,28660,1.02,10460
28,40555,1.05,29630,1.03,11157
29,40696,1,30748,1.04,11723
30,40657,1,30478,0.99,10359
31,41336,1.02,30381,1,10558
2,37480,0,21578,0.7,0
3,35313,0.94,26742,1.24,14402
4,36242,1.03,26941,1.01,9357
5,36943,1.02,27590,1.02,10219
6,37835,1.02,27990,1.01,10061
7,37847,1,28414,1.02,10385
8,36694,0.97,27910,0.98,9407
9,34159,0.93,26266,0.94,7860
10,33852,0.99,25741,0.98,8434
11,33184,0.98,25221,0.98,8053
12,30605,0.92,23965,0.95,7386
13,30460,1,23323,0.97,7274
14,30691,1.01,22933,0.98,7620
15,30415,0.99,23237,1.01,8337
16,31357,1.03,23451,1.01,8243
17,33261,1.06,24614,1.05,9315
18,34449,1.04,25996,1.06,9958
19,35429,1.03,26386,1.02,9434
20,35698,1.01,26977,1.02,9905
21,36381,1.02,27147,1.01,9633
22,36351,1,27209,1,9567
23,37529,1.03,28050,1.03,10212
24,38486,1.03,29279,1.04,11033
25,40492,1.05,29973,1.02,10736
26,39910,0.99,29915,1,10437
27,41719,1.05,30230,1.01,10516
28,40417,0.97,30553,1.01,10975
29,40292,1,29850,0.98,9812
30,42064,1.04,31466,1.05,12105
31,41502,0.99,30839,0.98,10379
2,37780,0,21240,0.7,0
3,36181,0.96,27457,1.29,15398
4,36863,1.02,27767,1.01,9885
5,37513,1.02,27893,1,9697
6,37965,1.01,28373,1.02,10052
7,39198,1.03,29146,1.03,10762
8,37848,0.97,28663,0.98,9540
9,36310,0.96,27615,0.96,8717
10,34987,0.96,26864,0.97,8695
11,35223,1.01,26396,0.98,8613
12,32275,0.92,25151,0.95,7805
13,31668,0.98,24118,0.96,7554
14,32366,1.02,24128,1,8492
15,33077,1.02,24627,1.02,8966
16,33870,1.02,25370,1.03,9403
17,34447,1.02,25804,1.02,9244
18,35521,1.03,26085,1.01,9405
19,37131,1.05,27160,1.04,10340
20,36177,0.97,27455,1.01,9877
21,37666,1.04,27643,1.01,9783
22,37559,1,27895,1.01,9922
23,39811,1.06,29110,1.04,10896
24,40156,1.01,30079,1.03,11351
25,41155,1.02,30372,1.01,10915
26,41770,1.01,30818,1.01,11191
27,42448,1.02,31280,1.01,11369
28,43944,1.04,32235,1.03,11972
29,43423,0.99,32530,1.01,11651
30,43534,1,32355,0.99,11046
31,41814,0.96,31787,0.98,10569
2,38497,0,21356,0.7,0
3,35702,0.93,27265,1.28,15477
4,34830,0.98,26760,0.98,8847
5,35510,1.02,26643,1,9008
6,36957,1.04,27030,1.01,9655
7,35702,0.97,27078,1,9668
8,34672,0.97,26449,0.98,8608
9,33599,0.97,25642,0.97,8274
10,33234,0.99,25046,0.98,8282
11,33072,1,24650,0.98,8415
12,31548,0.95,24151,0.98,8047
13,31443,1,23883,0.99,8137
14,31809,1.01,23991,1,8382
15,32598,1.02,24176,1.01,8619
16,32192,0.99,24374,1.01,8719
17,32727,1.02,24204,0.99,8231
18,33173,1.01,24689,1.02,9142
19,34300,1.03,25804,1.05,9907
20,33977,0.99,25629,0.99,8872
21,35929,1.06,26380,1.03,9663
22,35606,0.99,26876,1.02,9721
23,37554,1.05,27526,1.02,9955
24,36120,0.96,27382,0.99,9628
