Year,pre-breeding-pop,lambda-pb,adult-pop,lambda,new-adults
5,36389,1.03,26927,1.02,9449
6,35728,0.98,27334,1.02,9621
7,37474,1.05,27960,1.02,9809
8,36393,0.97,28008,1,9501
9,35656,0.98,27135,0.97,8291
10,33008,0.93,25614,0.94,7480
11,30788,0.93,24087,0.94,6755
12,29547,0.96,23350,0.97,7154
13,29270,0.99,22346,0.96,6918
14,29273,1,22075,0.99,7236
15,30608,1.05,22611,1.02,8118
16,32143,1.05,24012,1.06,9281
17,33375,1.04,25064,1.04,9371
18,34288,1.03,25957,1.04,9412
19,34803,1.02,26625,1.03,9497
20,37299,1.07,27475,1.03,9847
21,38182,1.02,28334,1.03,10204
22,40353,1.06,29974,1.06,11497
23,41006,1.02,30461,1.02,10742
24,43168,1.05,32051,1.05,12029
25,43412,1.01,32757,1.02,11836
26,43550,1,32864,1,11127
27,44673,1.03,33261,1.01,11363
28,46024,1.03,34034,1.02,12061
29,46467,1.01,33957,1,11685
30,47773,1.03,35045,1.03,12937
31,45623,0.95,34460,0.98,11318
2,36401,0,22091,0.71,31
3,33871,0.93,25910,1.17,12567
4,34720,1.03,26263,1.01,9058
5,35958,1.04,26728,1.02,9426
6,36037,1,27344,1.02,9678
7,38184,1.06,28062,1.03,10037
8,36484,0.96,28100,1,9536
9,34689,0.95,26740,0.95,7995
10,33100,0.95,25597,0.96,7655
11,32106,0.97,24728,0.97,7605
12,30531,0.95,23732,0.96,7102
13,29159,0.96,22636,0.95,6800
14,28924,0.99,21686,0.96,6585
15,29093,1.01,22266,1.03,8008
16,28921,0.99,22425,1.01,7642
17,29922,1.03,22579,1.01,7606
18,31096,1.04,23427,1.04,8558
19,32135,1.03,24050,1.03,8549
20,33970,1.06,25084,1.04,9287
21,35386,1.04,26286,1.05,9880
22,37052,1.05,27645,1.05,10291
23,37755,1.02,28049,1.01,9907
24,36798,0.97,27884,0.99,9671
25,38455,1.05,28770,1.03,10275
26,40289,1.05,29772,1.03,10814
27,40637,1.01,30665,1.03,10969
28,41844,1.03,31085,1.01,10976
29,43170,1.03,32024,1.03,11581
30,43937,1.02,32706,1.02,11600
31,43752,1,32857,1,11109
2,36938,0,21559,0.71,15
3,34565,0.94,26555,1.23,14033
4,34226,0.99,26588,1,8872
5,36591,1.07,26737,1.01,9056
6,37721,1.03,28293,1.06,10848
7,39330,1.04,29221,1.03,10757
8,37201,0.95,28374,0.97,9042
9,37997,1.02,28470,1,9692
10,36636,0.96,28021,0.98,9107
11,35518,0.97,26955,0.96,8462
12,32350,0.91,25338,0.94,7274
13,31361,0.97,24236,0.96,7257
14,30473,0.97,23307,0.96,7080
15,31649,1.04,23702,1.02,8227
16,32601,1.03,24798,1.05,8989
17,33920,1.04,24810,1,8495
18,35051,1.03,25570,1.03,9472
19,36521,1.04,27254,1.07,10621
20,37921,1.04,28273,1.04,10298
21,37989,1,28939,1.02,10246
22,39682,1.04,29222,1.01,9956
23,39646,1,29666,1.02,10632
24,38260,0.97,28965,0.98,9361
25,39212,1.02,29474,1.02,10267
26,40017,1.02,29746,1.01,10233
27,39923,1,30008,1.01,10353
28,41296,1.03,30889,1.03,11173
29,42724,1.03,31822,1.03,11454
30,42715,1,31716,1,10788
31,43303,1.01,32056,1.01,11301
2,35921,0,21411,0.71,14
3,34438,0.96,26453,1.24,13896
4,33592,0.98,25943,0.98,8143
5,35470,1.06,26940,1.04,9650
6,36700,1.03,27281,1.01,9318
7,37045,1.01,28161,1.03,10157
8,37535,1.01,28044,1,9366
9,35244,0.94,27151,0.97,8512
10,33935,0.96,25883,0.95,7747
11,32305,0.95,24871,0.96,7652
12,29929,0.93,23231,0.93,6507
13,28842,0.96,22352,0.96,6735
14,29004,1.01,22264,1,7379
15,28571,0.99,22038,0.99,7232
16,30033,1.05,22378,1.02,7764
17,29798,0.99,22475,1,7772
18,31810,1.07,23712,1.06,8876
19,34212,1.08,25313,1.07,9786
20,35558,1.04,26970,1.07,10269
21,35298,0.99,27037,1,9048
22,35258,1,26931,1,8866
23,36574,1.04,27488,1.02,9671
24,37443,1.02,28051,1.02,9874
25,37272,1,28059,1,9511
26,37005,0.99,28053,1,9574
27,38522,1.04,29115,1.04,10545
28,38237,0.99,29242,1,9850
29,37821,0.99,28341,0.97,8812
30,39321,1.04,29172,1.03,10495
31,39341,1,29687,1.02,10503
2,37724,0,21723,0.71,24
3,36800,0.98,27702,1.28,15232
4,38041,1.03,28519,1.03,10239
5,37651,0.99,28143,0.99,9174
6,38138,1.01,29230,1.04,10511
7,38039,1,28780,0.98,9188
8,37243,0.98,28277,0.98,9310
9,36060,0.97,27440,0.97,8625
10,34220,0.95,26291,0.96,7927
11,32329,0.94,25028,0.95,7363
12,30532,0.94,23746,0.95,6976
13,29632,0.97,22842,0.96,6951
14,28638,0.97,22081,0.97,6629
15,29508,1.03,22346,1.01,7675
16,31038,1.05,23362,1.05,8566
17,32924,1.06,24574,1.05,9275
18,34093,1.04,25547,1.04,9439
19,34816,1.02,26039,1.02,9120
20,37087,1.07,27552,1.06,10420
21,36923,1,28106,1.02,9895
22,39009,1.06,29021,1.03,10329
23,39140,1,29517,1.02,10474
24,41219,1.05,30403,1.03,10985
25,39917,0.97,30742,1.01,10696
26,40082,1,30865,1,10367
27,40460,1.01,30073,0.97,9531
28,39635,0.98,29860,0.99,10158
29,41440,1.05,30817,1.03,11191
30,41348,1,31325,1.02,11036
31,42025,1.02,31245,1,10547
2,35957,0,21761,0.71,29
3,34582,0.96,25783,1.18,12821
4,33992,0.98,26208,1.02,9124
5,35641,1.05,26598,1.01,9162
6,36553,1.03,26964,1.01,9419
7,38812,1.06,28823,1.07,11192
8,38657,1,29361,1.02,10363
9,35806,0.93,27834,0.95,8405
10,33609,0.94,25654,0.92,6988
11,31386,0.93,24465,0.95,7360
12,29229,0.93,22987,0.94,6502
13,27896,0.95,21558,0.94,6095
14,28671,1.03,22076,1.02,7836
15,27556,0.96,21321,0.97,6593
16,28059,1.02,21636,1.01,7405
17,30161,1.07,22421,1.04,8059
18,31929,1.06,24235,1.08,9603
19,33283,1.04,24795,1.02,8762
20,35182,1.06,26281,1.06,10030
21,37798,1.07,27791,1.06,10578
22,38360,1.01,28649,1.03,10431
23,39894,1.04,29777,1.04,10955
24,39574,0.99,30235,1.02,10504
25,39952,1.01,30346,1,10261
26,40429,1.01,30260,1,9954
27,40212,0.99,30453,1.01,10525
28,39856,0.99,30009,0.99,9772
29,40209,1.01,30153,1,10256
30,41177,1.02,30753,1.02,10906
31,40471,0.98,30743,1,10368
2,35850,0,21544,0.71,19
3,33022,0.92,25639,1.19,12770
4,34613,1.05,25381,0.99,8212
5,35454,1.02,26522,1.04,9874
6,36964,1.04,28014,1.06,10582
7,38027,1.03,28534,1.02,9936
8,38396,1.01,29039,1.02,10256
9,37352,0.97,28314,0.98,8935
10,34997,0.94,27203,0.96,8355
11,32488,0.93,25302,0.93,6892
12,31946,0.98,24309,0.96,7369
13,30678,0.96,23756,0.98,7589
14,30630,1,23561,0.99,7668
15,30718,1,23045,0.98,7442
16,31509,1.03,23724,1.03,8614
17,33222,1.05,24759,1.04,9040
18,35373,1.06,26284,1.06,10195
19,36608,1.03,27195,1.03,10056
20,37172,1.02,27986,1.03,10257
21,36966,0.99,27994,1,9498
22,37628,1.02,28348,1.01,9854
23,36732,0.98,28351,1,9615
24,36985,1.01,27827,0.98,8907
25,38823,1.05,28957,1.04,10689
26,41220,1.06,30374,1.05,11286
27,42142,1.02,31832,1.05,11724
28,43016,1.02,31484,0.99,10303
29,42937,1,32456,1.03,11791
30,45255,1.05,32968,1.02,11285
31,44873,0.99,33651,1.02,12010
2,35891,0,21425,0.71,23
3,33497,0.93,26011,1.21,13258
4,34102,1.02,25922,1,8540
5,34970,1.03,26516,1.02,9262
6,35390,1.01,26832,1.01,9390
7,35802,1.01,26727,1,8885
8,35792,1,27009,1.01,9307
9,33049,0.92,26017,0.96,8076
10,31056,0.94,24303,0.93,6711
11,28985,0.93,22638,0.93,6204
12,27848,0.96,21833,0.96,6703
13,26854,0.96,20600,0.94,5899
14,27220,1.01,20537,1,6985
15,28150,1.03,21411,1.04,7841
16,28988,1.03,22155,1.03,7880
17,30580,1.05,22983,1.04,8410
18,31201,1.02,23800,1.04,8685
19,33021,1.06,24579,1.03,8761
20,34259,1.04,25539,1.04,9445
21,35254,1.03,26769,1.05,9955
22,37192,1.05,27743,1.04,10196
23,38182,1.03,28942,1.04,10570
24,39453,1.03,29305,1.01,10085
25,40225,1.02,30210,1.03,11049
26,39599,0.98,30299,1,10243
27,41425,1.05,30163,1,10105
28,42515,1.03,31470,1.04,11522
29,40972,0.96,31027,0.99,10390
30,41575,1.01,31222,1.01,10603
31,43063,1.04,31461,1.01,10884
2,36914,0,21514,0.71,26
3,34995,0.95,26964,1.25,14375
4,36024,1.03,26962,1,9206
5,36910,1.02,27891,1.03,10135
6,39308,1.06,29063,1.04,10570
7,39841,1.01,29445,1.01,10409
8,38507,0.97,29389,1,9802
9,36233,0.94,28031,0.95,8524
10,34808,0.96,26799,0.96,7891
11,31950,0.92,25110,0.94,7292
12,29415,0.92,22833,0.91,5884
13,28814,0.98,22262,0.97,6873
14,28638,0.99,21894,0.98,7209
15,29190,1.02,22374,1.02,7788
16,30183,1.03,22779,1.02,7827
17,31066,1.03,23607,1.04,8711
18,32993,1.06,24964,1.06,9302
19,34046,1.03,25712,1.03,9260
20,35442,1.04,26446,1.03,9508
21,37510,1.06,27820,1.05,10492
22,37851,1.01,28404,1.02,10102
23,40692,1.08,29688,1.05,10967
24,39933,0.98,30304,1.02,10635
25,40572,1.02,30151,0.99,10041
26,40446,1,30367,1.01,10506
27,41609,1.03,31023,1.02,11114
28,42320,1.02,31758,1.02,11441
29,42787,1.01,31953,1.01,10954
30,44603,1.04,32853,1.03,11801
31,46035,1.03,34183,1.04,12595
2,38605,0,21595,0.71,14
3,36184,0.94,27441,1.27,15054
4,35963,0.99,27528,1,9294
5,37872,1.05,28721,1.04,10485
6,36893,0.97,28162,0.98,9124
7,37967,1.03,28175,1,9639
8,37056,0.98,28435,1.01,9768
9,36512,0.99,27803,0.98,8684
10,33291,0.91,26042,0.94,7569
11,31332,0.94,24281,0.93,6838
12,28958,0.92,22654,0.93,6341
13,27884,0.96,21455,0.95,6190
14,26567,0.95,20618,0.96,6223
15,27478,1.03,20958,1.02,7269
16,28214,1.03,21177,1.01,7244
17,29266,1.04,21742,1.03,7855
18,31566,1.08,23582,1.08,9452
19,32237,1.02,24686,1.05,9200
20,35348,1.1,25592,1.04,9210
21,37502,1.06,27562,1.08,11020
22,37271,0.99,28303,1.03,10267
23,39496,1.06,29018,1.03,10323
24,39847,1.01,29619,1.02,10535
25,40143,1.01,30116,1.02,10711
26,41507,1.03,31109,1.03,11080
27,41679,1,30929,0.99,10659
28,40647,0.98,30998,1,10578
29,40960,1.01,30605,0.99,9923
30,43233,1.06,31700,1.04,11391
31,42382,0.98,32326,1.02,11621
2,36145,0,21331,0.71,31
3,35007,0.97,26278,1.23,13833
4,34151,0.98,26264,1,8831
5,36599,1.07,26796,1.02,9488
6,36048,0.98,27353,1.02,9765
7,37366,1.04,28348,1.04,10143
8,36684,0.98,28068,0.99,9292
9,37735,1.03,28361,1.01,9693
10,34835,0.92,26918,0.95,8182
11,33198,0.95,25785,0.96,7656
12,30105,0.91,23832,0.92,6603
13,29637,0.98,22741,0.95,6583
14,29514,1,22647,1,7590
15,30766,1.04,23394,1.03,8373
16,31997,1.04,24040,1.03,8578
17,34166,1.07,25288,1.05,9394
18,35470,1.04,26466,1.05,9866
19,36982,1.04,27702,1.05,10302
20,37362,1.01,27934,1.01,9669
21,37205,1,28034,1,9687
22,36755,0.99,27693,0.99,9234
23,37802,1.03,28437,1.03,10248
24,37985,1,28401,1,9493
25,38997,1.03,29378,1.03,10740
26,39151,1,29534,1.01,10209
27,39657,1.01,29421,1,9810
28,38779,0.98,29492,1,10136
29,41019,1.06,30422,1.03,10943
30,42981,1.05,31421,1.03,11568
31,43978,1.02,31812,1.01,11325
2,37192,0,21346,0.72,25
3,33832,0.91,26161,1.23,13742
4,35473,1.05,26559,1.02,9278
5,35316,1,26412,0.99,8933
6,36947,1.05,27551,1.04,10254
7,37527,1.02,28501,1.03,10380
8,37669,1,28670,1.01,9725
9,36531,0.97,27923,0.97,8915
10,34357,0.94,26662,0.95,8094
11,33111,0.96,25567,0.96,7659
12,31310,0.95,23992,0.94,6810
13,31217,1,23915,1,7927
14,31823,1.02,23862,1,7834
15,31802,1,23966,1,8086
16,31079,0.98,24136,1.01,8258
17,31712,1.02,23971,0.99,7772
18,33898,1.07,25042,1.04,9233
19,34731,1.02,26404,1.05,10128
20,35342,1.02,26322,1,8974
21,36230,1.03,27019,1.03,9759
22,37281,1.03,28313,1.05,10483
23,38127,1.02,28674,1.01,9916
24,39585,1.04,29594,1.03,10485
25,39634,1,29590,1,10051
26,40500,1.02,30336,1.03,10985
27,39689,0.98,29802,0.98,9654
28,40924,1.03,29967,1.01,10372
29,40171,0.98,30349,1.01,10791
30,40382,1.01,30133,0.99,9867
31,40662,1.01,30656,1.02,10855
2,34177,0,21909,0.71,21
3,33536,0.98,25380,1.16,11978
4,34770,1.04,26293,1.04,9646
5,37018,1.06,27436,1.04,10037
6,37893,1.02,28487,1.04,10383
7,37703,0.99,28527,1,9624
8,35741,0.95,27592,0.97,8696
9,34718,0.97,26848,0.97,8492
10,34139,0.98,26339,0.98,8443
11,31820,0.93,24787,0.94,7171
12,30957,0.97,23877,0.96,7172
13,29570,0.96,23085,0.97,7136
14,30305,1.02,23054,1,7544
15,31104,1.03,23834,1.03,8428
16,32920,1.06,24556,1.03,8680
17,33780,1.03,25289,1.03,9289
18,36000,1.07,26431,1.05,9807
19,36901,1.03,27647,1.05,10355
20,37671,1.02,28145,1.02,9858
21,37066,0.98,28120,1,9509
22,38731,1.04,28605,1.02,10174
23,39967,1.03,30151,1.05,11396
24,39865,1,30145,1,10270
25,40880,1.03,30404,1.01,10403
26,40481,0.99,30025,0.99,9959
27,39813,0.98,30246,1.01,10527
28,41253,1.04,30730,1.02,10732
29,41347,1,31298,1.02,11093
30,43492,1.05,32038,1.02,11330
31,43148,0.99,32349,1.01,11304
2,35317,0,21297,0.71,19
3,32952,0.93,25322,1.19,12682
4,32710,0.99,24863,0.98,8084
5,34605,1.06,25405,1.02,8939
6,35653,1.03,26909,1.06,10380
7,36447,1.02,27491,1.02,9571
8,36108,0.99,27028,0.98,8849
9,33970,0.94,26083,0.97,8194
10,33332,0.98,25612,0.98,8174
11,31642,0.95,24533,0.96,7347
12,29431,0.93,23312,0.95,6718
13,28490,0.97,22173,0.95,6480
14,27309,0.96,21130,0.95,6237
15,27061,0.99,20858,0.99,6735
16,28588,1.06,21697,1.04,7841
17,29241,1.02,21912,1.01,7574
18,30029,1.03,22662,1.03,8142
19,31457,1.05,23611,1.04,8620
20,34439,1.09,25716,1.09,10119
21,34506,1,26037,1.01,8958
22,35232,1.02,26683,1.02,9416
23,38173,1.08,28105,1.05,10415
24,38446,1.01,28687,1.02,10325
25,38615,1,29076,1.01,10214
26,39774,1.03,29540,1.02,10536
27,39768,1,29780,1.01,10340
28,40864,1.03,30218,1.01,10502
29,40892,1,30546,1.01,10760
30,41543,1.02,31032,1.02,10866
31,40561,0.98,30903,1,10295
2,36536,0,21639,0.71,28
3,34236,0.94,26642,1.23,13971
4,34941,1.02,26338,0.99,8648
5,34843,1,26492,1.01,9061
6,36554,1.05,27470,1.04,9913
7,36468,1,27481,1,9412
8,36333,1,27399,1,9251
9,34727,0.96,26648,0.97,8334
10,33033,0.95,25495,0.96,7761
11,31803,0.96,24362,0.96,7319
12,29759,0.94,23249,0.95,7053
13,29319,0.99,22611,0.97,7071
14,29155,0.99,22329,0.99,7256
15,29907,1.03,22772,1.02,7943
16,31929,1.07,23564,1.03,8593
17,32187,1.01,24377,1.03,8921
18,33881,1.05,25118,1.03,9174
19,34426,1.02,26052,1.04,9560
20,35119,1.02,26328,1.01,9167
21,35606,1.01,26963,1.02,9481
22,36945,1.04,28250,1.05,10358
23,39081,1.06,29029,1.03,10176
24,38776,0.99,29207,1.01,10061
25,39571,1.02,29692,1.02,10364
26,40010,1.01,29731,1,10053
27,41472,1.04,30806,1.04,11293
28,40524,0.98,30362,0.99,9974
29,40780,1.01,30766,1.01,10736
30,40416,0.99,30475,0.99,10133
31,41182,1.02,30907,1.01,10821
2,37198,0,21525,0.71,15
3,34858,0.94,26614,1.24,14085
4,34785,1,26496,1,8894
5,35408,1.02,27142,1.02,9561
6,35573,1,27056,1,9016
7,35544,1,26910,0.99,8850
8,36577,1.03,27639,1.03,9712
9,34260,0.94,26322,0.95,8010
10,31921,0.93,25042,0.95,7374
11,29780,0.93,23348,0.93,6524
12,28197,0.95,21962,0.94,6217
13,27723,0.98,21248,0.97,6398
14,28009,1.01,21331,1,7390
15,29280,1.05,22380,1.05,8099
16,29230,1,22486,1,7585
17,29765,1.02,22747,1.01,7743
18,30722,1.03,23212,1.02,8097
19,32875,1.07,24389,1.05,9033
20,32900,1,24959,1.02,8901
21,33331,1.01,25171,1.01,8622
22,34077,1.02,25418,1.01,8697
23,35752,1.05,26434,1.04,9580
24,36013,1.01,26931,1.02,9730
25,37996,1.06,28274,1.05,10569
26,38106,1,29252,1.03,10576
27,39902,1.05,29807,1.02,10339
28,39995,1,29797,1,10046
29,39574,0.99,29736,1,10203
30,38260,0.97,29172,0.98,9636
31,38860,1.02,29224,1,9690
2,35118,0,21435,0.71,21
3,33479,0.95,25515,1.19,12625
4,34536,1.03,25282,0.99,8355
5,34961,1.01,26060,1.03,9584
6,35363,1.01,26875,1.03,9836
7,37058,1.05,27637,1.03,9786
8,36393,0.98,27626,1,9365
9,35595,0.98,27177,0.98,8731
10,34711,0.98,26421,0.97,8273
11,33147,0.95,25527,0.97,7923
12,31345,0.95,24294,0.95,7201
13,29714,0.95,23367,0.96,7108
14,29851,1,22879,0.98,7245
15,30746,1.03,23533,1.03,8372
16,31396,1.02,23383,0.99,7807
17,31204,0.99,23982,1.03,8594
18,34795,1.12,25614,1.07,9590
19,34885,1,26363,1.03,9568
20,35678,1.02,26736,1.01,9289
21,35402,0.99,26732,1,9128
22,35727,1.01,26805,1,9003
23,37447,1.05,28159,1.05,10599
24,36958,0.99,28146,1,9415
25,37522,1.02,28243,1,9578
26,37857,1.01,28441,1.01,9771
27,37918,1,28647,1.01,9869
28,38527,1.02,29406,1.03,10514
29,37979,0.99,28594,0.97,8922
30,39677,1.04,29589,1.03,10589
31,40940,1.03,30412,1.03,11137
2,36806,0,21548,0.71,16
3,34328,0.93,26463,1.23,13850
4,33735,0.98,25872,0.98,8225
5,34524,1.02,26315,1.02,9083
6,35194,1.02,26154,0.99,8737
7,36269,1.03,26723,1.02,9517
8,36222,1,27299,1.02,9824
9,35413,0.98,27171,1,9018
10,34237,0.97,26537,0.98,8433
11,31684,0.93,25047,0.94,7125
12,30058,0.95,23282,0.93,6256
13,28807,0.96,22503,0.97,6818
14,29258,1.02,22307,0.99,7162
15,29663,1.01,22781,1.02,8012
16,29937,1.01,22684,1,7623
17,30460,1.02,22994,1.01,7940
18,32122,1.05,24236,1.05,9110
19,32692,1.02,24750,1.02,8846
20,34441,1.05,25642,1.04,9340
21,35737,1.04,26686,1.04,9862
22,37230,1.04,27836,1.04,10370
23,37314,1,28393,1.02,10172
24,40281,1.08,29852,1.05,11169
25,40751,1.01,30760,1.03,11124
26,41332,1.01,31086,1.01,10800
27,41642,1.01,31016,1,10463
28,41695,1,31082,1,10606
29,40641,0.97,30770,0.99,10313
30,40636,1,30193,0.98,9773
31,39849,0.98,30333,1,10509
2,36993,0,21646,0.71,20
3,33778,0.91,26143,1.21,13526
4,34437,1.02,26289,1.01,8763
5,35443,1.03,26493,1.01,9041
6,36318,1.02,26719,1.01,9320
7,36458,1,27776,1.04,10321
8,35147,0.96,26991,0.97,8529
9,34775,0.99,26532,0.98,8599
10,32834,0.94,25137,0.95,7480
11,30359,0.92,23953,0.95,7016
12,28236,0.93,22223,0.93,5902
13,27664,0.98,21330,0.96,6489
14,27554,1,21087,0.99,6710
15,27904,1.01,20997,1,6971
16,28427,1.02,21729,1.03,7675
17,30061,1.06,22135,1.02,7910
18,32670,1.09,24133,1.09,9797
19,34257,1.05,25707,1.07,9875
20,35611,1.04,26302,1.02,9291
21,37602,1.06,27648,1.05,10500
22,38362,1.02,28655,1.04,10577
23,39200,1.02,29547,1.03,10792
24,39704,1.01,29296,0.99,9691
25,39267,0.99,29785,1.02,10666
26,39974,1.02,29986,1.01,10193
27,40190,1.01,30101,1,10322
28,39740,0.99,29311,0.97,9449
29,38938,0.98,29463,1.01,10159
30,40862,1.05,30133,1.02,10682
31,42728,1.05,31427,1.04,11596
2,34904,0,21153,0.71,18
3,32169,0.92,24877,1.18,12268
4,31824,0.99,24168,0.97,7481
5,32902,1.03,24628,1.02,8645
6,33784,1.03,25356,1.03,9198
7,35451,1.05,26428,1.04,9763
8,35096,0.99,26746,1.01,9345
9,34360,0.98,26388,0.99,8649
10,32493,0.95,25049,0.95,7486
11,30587,0.94,24007,0.96,7185
12,28153,0.92,22222,0.93,5968
13,28294,1.01,21496,0.97,6692
14,28601,1.01,21632,1.01,7384
15,28510,1,22235,1.03,7734
16,30392,1.07,22599,1.02,7919
17,30271,1,23138,1.02,8167
18,31197,1.03,23382,1.01,8059
19,32863,1.05,24745,1.06,9383
20,34191,1.04,25020,1.01,8783
21,35666,1.04,26503,1.06,10186
22,37769,1.06,27787,1.05,10443
23,38988,1.03,28985,1.04,10688
24,40414,1.04,30104,1.04,11179
25,41256,1.02,30846,1.02,11075
26,40427,0.98,30384,0.99,10129
27,40699,1.01,30341,1,10221
28,40222,0.99,30592,1.01,10437
29,41379,1.03,31100,1.02,10936
30,44118,1.07,32675,1.05,12220
31,46179,1.05,33915,1.04,12441
2,37601,0,21495,0.71,16
3,35067,0.93,27150,1.26,14809
4,35772,1.02,26942,0.99,8804
5,35312,0.99,26751,0.99,8906
6,36698,1.04,27019,1.01,9264
7,37642,1.03,28134,1.04,10454
8,37441,0.99,28096,1,9461
9,35808,0.96,27945,0.99,9234
10,34886,0.97,26814,0.96,8041
11,33169,0.95,25336,0.94,7407
12,31571,0.95,24558,0.97,7568
13,29867,0.95,22996,0.94,6667
14,29804,1,22925,1,7578
15,29958,1.01,22354,0.98,7314
16,31088,1.04,23528,1.05,8899
17,31634,1.02,23811,1.01,8200
18,34170,1.08,25204,1.06,9512
19,35512,1.04,26134,1.04,9736
20,36872,1.04,27338,1.05,10402
21,38826,1.05,29085,1.06,11164
22,38623,0.99,28769,0.99,9423
23,38478,1,28872,1,9921
24,38636,1,29230,1.01,10127
25,39176,1.01,29264,1,9848
26,39041,1,29258,1,10044
27,38979,1,29454,1.01,10157
28,41565,1.07,30294,1.03,10915
29,42562,1.02,31631,1.04,11828
30,41992,0.99,31589,1,10711
31,42297,1.01,31890,1.01,11050
2,36322,0,21363,0.71,18
3,34746,0.96,25911,1.21,13303
4,34093,0.98,26309,1.02,9396
5,35254,1.03,26399,1,8779
6,34925,0.99,26435,1,9024
7,34236,0.98,26102,0.99,8532
8,35656,1.04,26573,1.02,9464
9,34287,0.96,26306,0.99,8712
10,32637,0.95,25112,0.95,7470
11,30213,0.93,23583,0.94,6907
12,29187,0.97,22419,0.95,6443
13,28359,0.97,21820,0.97,6854
14,27797,0.98,21463,0.98,6935
15,27899,1,21179,0.99,6773
16,29232,1.05,21790,1.03,7739
17,29756,1.02,22343,1.03,8095
18,30731,1.03,23019,1.03,8267
19,31135,1.01,23567,1.02,8415
20,32637,1.05,24334,1.03,8846
21,33904,1.04,25359,1.04,9390
22,34408,1.01,25884,1.02,9138
23,35501,1.03,26386,1.02,9228
24,37639,1.06,27715,1.05,10485
25,39450,1.05,29230,1.05,11080
26,39832,1.01,29514,1.01,10365
27,39745,1,29881,1.01,10484
28,39328,0.99,29810,1,9994
29,38553,0.98,29473,0.99,9720
30,41407,1.07,30375,1.03,10689
31,42049,1.02,31320,1.03,11490
2,35878,0,21764,0.71,21
3,34021,0.95,25763,1.18,12788
4,34688,1.02,26579,1.03,9604
5,35390,1.02,26836,1.01,9155
6,36705,1.04,27501,1.02,9885
7,37443,1.02,28044,1.02,9923
8,37749,1.01,28444,1.01,9990
9,35613,0.94,27396,0.96,8562
10,34124,0.96,26249,0.96,7981
11,30794,0.9,24264,0.92,6671
12,28640,0.93,22398,0.92,5978
13,28255,0.99,21614,0.96,6590
14,27514,0.97,21355,0.99,6927
15,28680,1.04,21712,1.02,7520
16,29142,1.02,22195,1.02,7838
17,29575,1.01,22489,1.01,7991
18,30977,1.05,23132,1.03,8201
19,33064,1.07,24576,1.06,9485
20,33576,1.02,25773,1.05,9539
21,35210,1.05,26460,1.03,9390
22,37402,1.06,27812,1.05,10412
23,38672,1.03,28647,1.03,10465
24,40927,1.06,29900,1.04,11227
25,40396,0.99,30180,1.01,10671
26,40879,1.01,30539,1.01,10698
27,40188,0.98,30254,0.99,10162
28,40402,1.01,30250,1,10287
29,41666,1.03,31292,1.03,11413
30,42051,1.01,31674,1.01,10817
31,43187,1.03,31746,1,10796
2,37884,0,21892,0.71,29
3,35140,0.93,26467,1.21,13760
4,37112,1.06,28056,1.06,10499
5,38468,1.04,28668,1.02,10128
6,38599,1,28862,1.01,9899
7,37760,0.98,28437,0.99,9584
8,38809,1.03,28482,1,9483
9,36919,0.95,28060,0.99,9323
10,34486,0.93,26635,0.95,7889
11,33226,0.96,25684,0.96,7968
12,30396,0.91,23848,0.93,6705
13,29500,0.97,23077,0.97,7075
14,30314,1.03,23208,1.01,7688
15,29884,0.99,22615,0.97,7063
16,31564,1.06,23869,1.06,8938
17,33025,1.05,24444,1.02,8644
18,35117,1.06,26357,1.08,10321
19,35575,1.01,26965,1.02,9695
20,36152,1.02,27004,1,9147
21,36656,1.01,27640,1.02,9756
22,36152,0.99,27794,1.01,9525
23,37703,1.04,27892,1,9455
24,38803,1.03,29169,1.05,10903
25,38190,0.98,29145,1,9896
26,38319,1,28972,0.99,9555
27,40087,1.05,30107,1.04,10929
28,40756,1.02,30439,1.01,10752
29,41738,1.02,31010,1.02,11091
30,42003,1.01,31251,1.01,10833
31,41974,1,31000,0.99,10457
2,35981,0,21670,0.71,27
3,34499,0.96,26493,1.22,13462
4,35427,1.03,26668,1.01,9055
5,34915,0.99,26519,0.99,8824
6,35442,1.02,26912,1.01,9367
7,36790,1.04,27596,1.03,9747
8,35824,0.97,27319,0.99,9134
9,34811,0.97,26881,0.98,8805
10,31689,0.91,24849,0.92,6722
11,29803,0.94,23208,0.93,6341
12,28489,0.96,22031,0.95,6529
13,28068,0.99,21545,0.98,6747
14,27600,0.98,21220,0.98,6773
15,28436,1.03,21318,1,7190
16,30052,1.06,22776,1.07,8785
17,31773,1.06,23555,1.03,8361
18,32259,1.02,24377,1.03,8825
19,32871,1.02,24921,1.02,8808
20,35344,1.08,26494,1.06,10210
21,35620,1.01,26781,1.01,9187
22,36433,1.02,27092,1.01,9313
23,36961,1.01,28107,1.04,10390
24,37335,1.01,27928,0.99,9186
25,37114,0.99,28245,1.01,10015
26,37276,1,27842,0.99,9058
27,41068,1.1,29972,1.08,11714
28,41594,1.01,31069,1.04,11607
29,41742,1,31347,1.01,10812
30,40767,0.98,30661,0.98,9808
31,41729,1.02,30829,1.01,10485
2,37453,0,21571,0.71,31
3,35684,0.95,27343,1.27,14815
4,35758,1,26912,0.98,8762
5,36868,1.03,27738,1.03,9959
6,37035,1,27790,1,9389
7,37641,1.02,28305,1.02,9919
8,35332,0.94,27520,0.97,8641
9,34038,0.96,26361,0.96,7919
10,31274,0.92,24450,0.93,6757
